ProblemID,Replication,SourceDir,TieMode
Ta50_5_3,2,Ta50x5,numpy_quicksort
Ta50_5_3,3,Ta50x5,numpy_quicksort
Ta50_5_3,4,Ta50x5,numpy_quicksort
Ta50_5_3,5,Ta50x5,numpy_quicksort
Ta50_5_4,1,Ta50x5,numpy_quicksort
Ta50_5_4,2,Ta50x5,numpy_quicksort
Ta50_5_4,3,Ta50x5,numpy_quicksort
Ta50_5_4,4,Ta50x5,numpy_quicksort
Ta50_5_4,5,Ta50x5,numpy_quicksort
Ta50_5_5,1,Ta50x5,numpy_quicksort
Ta50_5_5,2,Ta50x5,numpy_quicksort
Ta50_5_5,3,Ta50x5,numpy_quicksort
Ta50_5_5,4,Ta50x5,numpy_quicksort
Ta50_5_5,5,Ta50x5,numpy_quicksort
Ta50_5_6,1,Ta50x5,numpy_quicksort
Ta50_5_6,2,Ta50x5,numpy_quicksort
Ta50_5_6,3,Ta50x5,numpy_quicksort
Ta50_5_6,4,Ta50x5,numpy_quicksort
Ta50_5_6,5,Ta50x5,numpy_quicksort
Ta50_5_7,1,Ta50x5,numpy_quicksort
Ta50_5_7,2,Ta50x5,numpy_quicksort
Ta50_5_7,3,Ta50x5,numpy_quicksort
Ta50_5_7,4,Ta50x5,numpy_quicksort
Ta50_5_7,5,Ta50x5,numpy_quicksort
Ta50_5_8,1,Ta50x5,numpy_quicksort
Ta50_5_8,2,Ta50x5,numpy_quicksort
Ta50_5_8,3,Ta50x5,numpy_quicksort
Ta50_5_8,4,Ta50x5,numpy_quicksort
Ta50_5_8,5,Ta50x5,numpy_quicksort
Ta50_5_9,1,Ta50x5,numpy_quicksort
Ta50_5_9,2,Ta50x5,numpy_quicksort
Ta50_5_9,3,Ta50x5,numpy_quicksort
Ta50_5_9,4,Ta50x5,numpy_quicksort
Ta50_5_9,5,Ta50x5,numpy_quicksort
VFR100_20_1,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_1,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_1,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_1,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_1,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_10,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_10,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_10,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_10,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_10,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_2,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_2,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_2,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_2,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_2,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_3,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_3,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_3,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_3,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_3,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_4,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_4,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_4,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_4,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_4,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_5,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_5,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_5,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_5,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_5,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_6,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_6,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_6,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_6,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_6,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_7,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_7,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_7,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_7,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_7,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_8,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_8,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_8,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_8,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_8,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_9,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_9,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_9,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_9,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_20_9,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_1,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_1,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_1,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_1,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_1,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_10,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_10,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_10,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_10,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_10,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_2,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_2,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_2,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_2,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_2,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_3,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_3,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_3,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_3,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_3,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_4,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_4,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_4,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_4,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_4,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_5,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_5,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_5,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_5,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_5,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_6,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_6,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_6,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_6,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_6,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_7,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_7,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_7,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_7,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_7,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_8,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_8,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_8,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_8,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_8,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_9,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_9,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_9,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_9,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_40_9,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_1,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_1,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_1,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_1,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_1,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_10,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_10,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_10,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_10,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_10,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_2,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_2,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_2,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_2,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_2,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_3,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_3,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_3,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_3,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_3,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_4,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_4,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_4,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_4,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_4,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_5,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_5,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_5,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_5,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_5,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_6,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_6,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_6,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_6,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_6,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_7,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_7,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_7,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_7,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_7,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_8,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_8,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_8,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_8,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_8,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_9,1,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_9,2,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_9,3,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_9,4,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
VFR100_60_9,5,PFSP_ablation_Ablation_HISTCOMPAT_FULL,deterministic
